time,DE
1667,0.004980000000000001
1668,0.00151
1669,0.00158
1670,0.00359
1671,0.01816
1672,0.04875
1673,0.05518
1674,0.057640000000000004
1675,0.055549999999999995
1676,0.05001
1677,0.052450000000000004
1678,0.05001
1679,0.04909
1680,0.03668
1681,0.0339
1682,0.03484
1683,0.035
1684,0.04447
1685,0.054950000000000006
1686,0.05644
1687,0.062270000000000006
1688,0.06479000000000001
1689,0.06285
1690,0.0619
1691,0.06044
1692,0.05885
1693,0.05892
1694,0.05872
1695,0.05995
1696,0.06161
1697,0.06531999999999999
1698,0.07518999999999999
1699,0.0721
1700,0.0692
1701,0.06755
1702,0.06345
1703,0.05995
1704,0.06456
1705,0.06346
1706,0.0633
1707,0.06311
1708,0.06385
1709,0.06966
1710,0.08628000000000001
1711,0.09617
1712,0.10068
1713,0.09381
1714,0.08542000000000001
1715,0.08068
1716,0.07844
1717,0.07826000000000001
1718,0.07901999999999999
1719,0.08634
1720,0.09935
1721,0.11306000000000001
1722,0.13206
1723,0.12342
1724,0.09655
1725,0.083
1726,0.07854000000000001
1727,0.07004
1728,0.06365
1729,0.06193
1730,0.06136
1731,0.06089
1732,0.06246
1733,0.0668
1734,0.07732
1735,0.08827
1736,0.08991
1737,0.07771
1738,0.06806999999999999
1739,0.06484999999999999
1740,0.06461
1741,0.06483
1742,0.06396
1743,0.06784000000000001
1744,0.07177
1745,0.08991
1746,0.09545000000000001
1747,0.06519
1748,0.05155
1749,0.054560000000000004
1750,0.02591
1751,0.0125
1752,0.02621
1753,0.020980000000000002
1754,0.01902
1755,0.01295
1756,0.01426
1757,0.019940000000000003
1758,0.02687
1759,0.057920000000000006
1760,0.05965
1761,0.057890000000000004
1762,0.05242
1763,0.04984
1764,0.049710000000000004
1765,0.04391
1766,0.02745
1767,0.05368
1768,0.05584000000000001
1769,0.06781000000000001
1770,0.06708
1771,0.05825
1772,0.020059999999999998
1773,0.0034900000000000005
1774,0.0001
1775,-0.00008999999999999999
1776,-0.00011
1777,-0.00011
1778,-0.0001
1779,-0.00006
1780,0.00001
1781,0.0134
1782,0.02725
1783,0.05775
1784,0.06393
1785,0.05251
1786,0.04497
1787,0.03918
1788,0.038340000000000006
1789,0.037950000000000005
1790,0.04385
1791,0.05031
1792,0.05453
1793,0.06048
1794,0.05851
1795,0.0572
1796,0.048920000000000005
1797,0.04394
1798,0.04
1799,0.03822
1800,0.03805
1801,0.038090000000000006
1802,0.03668
1803,0.03562
1804,0.0349
1805,0.03426
1806,0.034280000000000005
1807,0.035570000000000004
1808,0.03708
1809,0.03889
1810,0.039189999999999996
1811,0.03889
1812,0.03582
1813,0.0219
1814,0.01299
1815,0.029
1816,0.03422
1817,0.03822
1818,0.03792
1819,0.033159999999999995
1820,0.02969
1821,0.02888
1822,0.02537
1823,0.01703
1824,0.0264
1825,0.027510000000000003
1826,0.02911
1827,0.0303
1828,0.03505
1829,0.03847
1830,0.04129
1831,0.0492
1832,0.049479999999999996
1833,0.04715
1834,0.0454
1835,0.04591
1836,0.04181
1837,0.04015
1838,0.04691
1839,0.05432
1840,0.057460000000000004
1841,0.08286
1842,0.09204000000000001
1843,0.08617
1844,0.07508
1845,0.05945
1846,0.0554
1847,0.04543
1848,0.054520000000000006
1849,0.04115
1850,0.05582
1851,0.05568
1852,0.05586
1853,0.05726
1854,0.08425
1855,0.09770999999999999
1856,0.09416
1857,0.08081
1858,0.07109
1859,0.06504000000000001
1860,0.06295
1861,0.06666
1862,0.06728
1863,0.07163
1864,0.07708
1865,0.10765000000000001
1866,0.14251
1867,0.12648
1868,0.10123
1869,0.07973999999999999
1870,0.0765
1871,0.07266
1872,0.07027
1873,0.06953000000000001
1874,0.06993
1875,0.06984
1876,0.05686
1877,0.06931000000000001
1878,0.08735
1879,0.11047
1880,0.09587000000000001
1881,0.07202
1882,0.06415000000000001
1883,0.057409999999999996
1884,0.05447
1885,0.05536
1886,0.05903
1887,0.06837
1888,0.07193000000000001
1889,0.10146
1890,0.12827000000000002
1891,0.12587
1892,0.10736
1893,0.08688
1894,0.07976000000000001
1895,0.07427
1896,0.07419
1897,0.04594
1898,0.04662
1899,0.04775
1900,0.05015
1901,0.07895999999999999
1902,0.11322
1903,0.11345000000000001
1904,0.09597
1905,0.06893
1906,0.06520999999999999
1907,0.06382
1908,0.05996
1909,0.06242
1910,0.06281
1911,0.06908
1912,0.08707
1913,0.11968000000000001
1914,0.1645
1915,0.15523
1916,0.12495
1917,0.10397
1918,0.09376000000000001
1919,0.07806
1920,0.07436
1921,0.0716
1922,0.06983
1923,0.06961
1924,0.0693
1925,0.07174
1926,0.08711
1927,0.09820999999999999
1928,0.10229
1929,0.08
1930,0.07241
1931,0.0664
1932,0.06306
1933,0.05964
1934,0.06523999999999999
1935,0.06469
1936,0.07527
1937,0.1009
1938,0.12713
1939,0.12285
1940,0.09308
1941,0.07769
1942,0.07562
1943,0.056920000000000005
1944,0.03768
1945,0.03426
1946,0.032240000000000005
1947,0.02892
1948,0.031920000000000004
1949,0.03694
1950,0.04232
1951,0.048049999999999995
1952,0.05323
1953,0.05497
1954,0.05128
1955,0.048799999999999996
1956,0.048600000000000004
1957,0.05026
1958,0.04875
1959,0.04981
1960,0.05342
1961,0.058030000000000005
1962,0.05951
1963,0.05973
1964,0.05403
1965,0.050640000000000004
1966,0.049479999999999996
1967,0.046579999999999996
1968,0.03679
1969,0.0373
1970,0.03691
1971,0.03791
1972,0.03803
1973,0.03811
1974,0.04195
1975,0.04348
1976,0.03772
1977,0.02393
1978,0.0116
1979,0.010400000000000001
1980,0.01035
1981,0.01452
1982,0.023960000000000002
1983,0.02928
1984,0.03837
1985,0.04829
1986,0.05489
1987,0.058640000000000005
1988,0.05181
1989,0.04697
1990,0.04028
1991,0.03122
1992,0.03626
1993,0.03387
1994,0.03337
1995,0.03354
1996,0.03516
1997,0.036340000000000004
1998,0.033170000000000005
1999,0.03723
2000,0.041920000000000006
2001,0.045090000000000005
2002,0.04625
2003,0.048229999999999995
2004,0.04963
2005,0.049240000000000006
2006,0.049530000000000005
2007,0.05123
2008,0.0549
2009,0.0594
2010,0.075
2011,0.07490000000000001
2012,0.0669
2013,0.06477
2014,0.06427
2015,0.062200000000000005
2016,0.06251
2017,0.06229
2018,0.06197
2019,0.06395
2020,0.06695999999999999
2021,0.07714
2022,0.08843000000000001
2023,0.11387000000000001
2024,0.09968
2025,0.07743000000000001
2026,0.07005
2027,0.06366
2028,0.06185
2029,0.06322
2030,0.06452
2031,0.07397
2032,0.08105
2033,0.11188
2034,0.17215
2035,0.14975
2036,0.10027
2037,0.08239
2038,0.07956
2039,0.07474
2040,0.07798999999999999
2041,0.07015
2042,0.06726
2043,0.06634999999999999
2044,0.06839
2045,0.07084
2046,0.07845
2047,0.0792
2048,0.0721
2049,0.05991
2050,0.05485
2051,0.05222
2052,0.049920000000000006
2053,0.047990000000000005
2054,0.04956
2055,0.05514
2056,0.06369
2057,0.06659000000000001
2058,0.06343
2059,0.059860000000000003
2060,0.05836
2061,0.05801
2062,0.05665
2063,0.055170000000000004
2064,0.05055
2065,0.048420000000000005
2066,0.04648
2067,0.04646
2068,0.04697
2069,0.047689999999999996
2070,0.048990000000000006
2071,0.06237
2072,0.0615
2073,0.05471
2074,0.04955
2075,0.045200000000000004
2076,0.04499
2077,0.04615
2078,0.04775
2079,0.04789
2080,0.047490000000000004
2081,0.04851
2082,0.09101000000000001
2083,0.0469
2084,0.049409999999999996
2085,0.04362
2086,0.043000000000000003
2087,0.04206
2088,0.03564
2089,0.037630000000000004
2090,0.03556
2091,0.035140000000000005
2092,0.03818
2093,0.04069
2094,0.04362
2095,0.0492
2096,0.05347
2097,0.05553
2098,0.04616
2099,0.03791
2100,0.032909999999999995
2101,0.03029
2102,0.02947
2103,0.02467
2104,0.03499
2105,0.04433
2106,0.06368
2107,0.06217
2108,0.03892
2109,0.0361
2110,0.031120000000000002
2111,0.024079999999999997
2112,0.0206
2113,0.01838
2114,0.012130000000000002
2115,0.00999
2116,0.01201
2117,0.01277
2118,0.02149
2119,0.02239
2120,0.01594
2121,0.01328
2122,0.01688
2123,0.01883
2124,0.013000000000000001
2125,0.009859999999999999
2126,0.01344
2127,0.02619
2128,0.039700000000000006
2129,0.04232
2130,0.04195
2131,0.04188
2132,0.041979999999999996
2133,0.039909999999999994
2134,0.037020000000000004
2135,0.03548
2136,0.038450000000000005
2137,0.03882
2138,0.038810000000000004
2139,0.0396
2140,0.041729999999999996
2141,0.04352
2142,0.04429
2143,0.04567
2144,0.0441
2145,0.04183
2146,0.03604
2147,0.025079999999999998
2148,0.02574
2149,0.012750000000000001
2150,0.016260000000000004
2151,0.03504
2152,0.05129
2153,0.056659999999999995
2154,0.057490000000000006
2155,0.05473
2156,0.05181
2157,0.0494
2158,0.04574
2159,0.04209
2160,0.04209
2161,0.04202
2162,0.042100000000000005
2163,0.04382
2164,0.04619
2165,0.04457
2166,0.048920000000000005
2167,0.05004
2168,0.04931000000000001
2169,0.04204
2170,0.03537
2171,0.03546
2172,0.033100000000000004
2173,0.03068
2174,0.032600000000000004
2175,0.04107
2176,0.05266
2177,0.05762
2178,0.05805
2179,0.05083
2180,0.05009
2181,0.04628
2182,0.04398
2183,0.040409999999999995
2184,0.04039
2185,0.04001
2186,0.03749
2187,0.03649
2188,0.03649
2189,0.04001
2190,0.05208
2191,0.0493
2192,0.04087
2193,0.03749
2194,0.03039
2195,0.01804
2196,0.020050000000000002
2197,0.010029999999999999
2198,0.00447
2199,0.00412
2200,0.01315
2201,0.033909999999999996
2202,0.03654
2203,0.03214
2204,0.02809
2205,0.0041600000000000005
2206,0.00033
2207,0.00554
2208,0.00128
2209,0.0006
2210,0.00084
2211,0.00151
2212,0.00701
2213,0.03989
2214,0.06155
2215,0.06728
2216,0.04682
2217,0.03829
2218,0.039299999999999995
2219,0.03928
2220,0.03837
2221,0.03338
2222,0.0251
2223,0.008830000000000001
2224,0.0412
2225,0.07096
2226,0.0931
2227,0.09261
2228,0.04209
2229,0.0257
2230,0.00166
2231,0.02528
2232,0.02063
2233,0.01695
2234,0.01299
2235,0.02684
2236,0.06873
2237,0.08817
2238,0.1151
2239,0.11406999999999999
2240,0.08940000000000001
2241,0.08123000000000001
2242,0.07747
2243,0.07397
2244,0.07148
2245,0.06892000000000001
2246,0.07132
2247,0.07486
2248,0.09022
2249,0.10814
2250,0.12035
2251,0.09914
2252,0.07471
2253,0.06149
2254,0.05533
2255,0.054520000000000006
2256,0.05201
2257,0.05017
2258,0.051570000000000005
2259,0.05194
2260,0.054079999999999996
2261,0.0609
2262,0.07726000000000001
2263,0.07533
2264,0.07179
2265,0.06917000000000001
2266,0.06306
2267,0.05808
2268,0.05622
2269,0.055490000000000005
2270,0.056170000000000005
2271,0.05708
2272,0.06742000000000001
2273,0.07536
2274,0.09066
2275,0.08058
2276,0.07153
2277,0.06976
2278,0.057670000000000006
2279,0.04678
2280,0.04827000000000001
2281,0.04752000000000001
2282,0.04653
2283,0.04734000000000001
2284,0.04729
2285,0.07446
2286,0.08222
2287,0.07970000000000001
2288,0.06522
2289,0.0505
2290,0.04554
2291,0.04443
2292,0.04003
2293,0.03707
2294,0.031039999999999998
2295,0.02761
2296,0.039990000000000005
2297,0.04965
2298,0.0534
2299,0.05392
2300,0.0534
2301,0.05273
2302,0.04962
2303,0.04205
2304,0.04378
2305,0.044
2306,0.04487
2307,0.04751
2308,0.04825
2309,0.04994
2310,0.05126
2311,0.05023
2312,0.04825
2313,0.039119999999999995
2314,0.039990000000000005
2315,0.039549999999999995
2316,0.037840000000000006
2317,0.03492
2318,0.03921
2319,0.039869999999999996
2320,0.04628
2321,0.052700000000000004
2322,0.05837
2323,0.04828
2324,0.045020000000000004
2325,0.03986
2326,0.02526
2327,0.011300000000000001
2328,0.0001
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,-0.00001
2337,-0.00016
2338,-0.0030099999999999997
2339,-0.0039900000000000005
2340,-0.00655
2341,-0.01
2342,-0.00504
2343,-0.00016
2344,0.00675
2345,0.027719999999999998
2346,0.02987
2347,0.02571
2348,0.023620000000000002
2349,0.00496
2350,0.00122
2351,0.00287
2352,0.00248
2353,0.004110000000000001
2354,0.00491
2355,0.02442
2356,0.03388
2357,0.09954
2358,0.11745
2359,0.11506999999999999
2360,0.07805
2361,0.04764
2362,0.039990000000000005
2363,0.03897
2364,0.03561
2365,0.03739
2366,0.04311
2367,0.060840000000000005
2368,0.07321
2369,0.10490000000000001
2370,0.13631000000000001
2371,0.1248
2372,0.08485
2373,0.07515000000000001
2374,0.0685
2375,0.04181
2376,0.043000000000000003
2377,0.043840000000000004
2378,0.045649999999999996
2379,0.04936
2380,0.06548000000000001
2381,0.08461
2382,0.08995
2383,0.07786
2384,0.06578
2385,0.05048
2386,0.04507
2387,0.03753
2388,0.03004
2389,0.02693
2390,0.02976
2391,0.039799999999999995
2392,0.048369999999999996
2393,0.06431999999999999
2394,0.07979000000000001
2395,0.05995
2396,0.04822
2397,0.03289
2398,0.0049900000000000005
2399,0.00701
2400,0.0040999999999999995
2401,0.00086
2402,0.0
2403,-0.00001
2404,0.0
2405,0.00309
2406,0.01358
2407,0.019440000000000002
2408,0.00496
2409,0.0015
2410,0.0
2411,-0.00008999999999999999
2412,-0.00149
2413,-0.00202
2414,-0.0020800000000000003
2415,-0.00209
2416,-0.00191
2417,-0.00193
2418,-0.0019
2419,-0.0020099999999999996
2420,-0.00227
2421,-0.0024700000000000004
2422,-0.00309
2423,-0.00307
2424,-0.00307
2425,-0.0030600000000000002
2426,-0.003
2427,-0.00209
2428,-0.00107
2429,0.00261
2430,0.012570000000000001
2431,0.024710000000000003
2432,0.024190000000000003
2433,0.007200000000000001
2434,0.00084
2435,0.00023
2436,0.00026000000000000003
2437,0.00027
2438,0.004200000000000001
2439,0.00868
2440,0.02229
2441,0.0256
2442,0.02539
2443,0.021
2444,0.01882
2445,0.004940000000000001
2446,0.00346
2447,0.0041600000000000005
2448,0.00415
2449,0.004370000000000001
2450,0.0049299999999999995
2451,0.015560000000000001
2452,0.027510000000000003
2453,0.039520000000000007
2454,0.04861
2455,0.06927
2456,0.06559000000000001
2457,0.042159999999999996
2458,0.02494
2459,0.02009
2460,0.004980000000000001
2461,0.0008100000000000001
2462,0.00043
2463,0.01722
2464,0.0394
2465,0.03975
2466,0.03086
2467,0.02339
2468,0.019170000000000003
2469,0.01487
2470,0.00492
2471,0.00095
2472,0.0008100000000000001
2473,0.001
2474,0.00298
2475,0.0040999999999999995
2476,0.01001
2477,0.02783
2478,0.033729999999999996
2479,0.02247
2480,0.0088
2481,-0.00002
2482,-0.00404
2483,-0.00802
2484,-0.0202
2485,-0.029320000000000002
2486,-0.0316
2487,-0.01007
2488,0.002
2489,0.02865
2490,0.05266
2491,0.04003
2492,0.03465
2493,0.0206
2494,0.00705
2495,0.00043
2496,0.00083
2497,0.00091
2498,0.00042
2499,0.00049
2500,0.0029100000000000003
2501,0.01255
2502,0.013000000000000001
2503,0.00741
2504,0.0
2505,-0.0023
2506,-0.011980000000000001
2507,-0.042140000000000004
2508,-0.05331
2509,-0.054
2510,-0.040049999999999995
2511,-0.00625
2512,0.00157
2513,0.0211
2514,0.01394
2515,0.00145
2516,0.0
2517,-0.00005
2518,-0.00015
2519,-0.00173
2520,-0.0016899999999999999
2521,-0.00058
2522,-0.00006
2523,0.00024
2524,0.05006
2525,0.11295000000000001
2526,0.14516
2527,0.14956
2528,0.08939
2529,0.07624
2530,0.057
2531,0.043000000000000003
2532,0.03289
2533,0.0195
2534,0.02994
2535,0.03558
2536,0.0463
2537,0.0692
2538,0.07892
2539,0.07701999999999999
2540,0.06631000000000001
2541,0.05293
2542,0.03501
2543,0.03105
2544,0.01779
2545,0.0066500000000000005
2546,0.00549
2547,0.0179
2548,0.03622
2549,0.051590000000000004
2550,0.07426
2551,0.07426
2552,0.06481
2553,0.05205
2554,0.04615
2555,0.042960000000000005
2556,0.04237
2557,0.04321
2558,0.048530000000000004
2559,0.06133
2560,0.07967
2561,0.09292
2562,0.11399
2563,0.12451999999999999
2564,0.10446
2565,0.0901
2566,0.0841
2567,0.08183
2568,0.08183
2569,0.07182
2570,0.07751000000000001
2571,0.08295999999999999
2572,0.08373
2573,0.10939
2574,0.16588999999999998
2575,0.15145
2576,0.10096
2577,0.08189
2578,0.07836
2579,0.0803
2580,0.07881
2581,0.07566
2582,0.07518000000000001
2583,0.0785
2584,0.0869
2585,0.11497
2586,0.15608000000000002
2587,0.16582
2588,0.13006
2589,0.09904
2590,0.08781
2591,0.09179999999999999
2592,0.0859
2593,0.08612
2594,0.08565
2595,0.08885
2596,0.09347
2597,0.12188
2598,0.15580000000000002
2599,0.13119
2600,0.10112
2601,0.09021
2602,0.08387
2603,0.08064
2604,0.0772
2605,0.07301
2606,0.0707
2607,0.07088
2608,0.08133
2609,0.09403
2610,0.12524
2611,0.12883000000000003
2612,0.10592
2613,0.08989
2614,0.07937000000000001
2615,0.07721
2616,0.06083
2617,0.050530000000000005
2618,0.04947
2619,0.04797
2620,0.04908
2621,0.06012
2622,0.07074
2623,0.07787000000000001
2624,0.06925
2625,0.061270000000000005
2626,0.057280000000000005
2627,0.05216
2628,0.048670000000000005
2629,0.046380000000000005
2630,0.047310000000000005
2631,0.05091
2632,0.05736
2633,0.06308
2634,0.06375
2635,0.06469
2636,0.06461
2637,0.06371
2638,0.061630000000000004
2639,0.05879
2640,0.05658
2641,0.05595000000000001
2642,0.05775
2643,0.06104
2644,0.06283
2645,0.06392
2646,0.06798
2647,0.06504000000000001
2648,0.058460000000000005
2649,0.048850000000000005
2650,0.03843
2651,0.02897
2652,0.01233
2653,0.01055
2654,0.01833
2655,0.03741
2656,0.06283
2657,0.07890000000000001
2658,0.08961
2659,0.09704000000000002
2660,0.09031
2661,0.08607
2662,0.0829
2663,0.08184999999999999
2664,0.07059
2665,0.06953000000000001
2666,0.06440000000000001
2667,0.06388
2668,0.06362
2669,0.06443000000000002
2670,0.06053
2671,0.060880000000000004
2672,0.05473
2673,0.04329
2674,0.04247
2675,0.04394
2676,0.042140000000000004
2677,0.041479999999999996
2678,0.04193
2679,0.047700000000000006
2680,0.05868
2681,0.0746
2682,0.08936
2683,0.09526000000000001
2684,0.09107
2685,0.08463
2686,0.08565
2687,0.07708
2688,0.06999
2689,0.06455
2690,0.06437999999999999
2691,0.06951
2692,0.0854
2693,0.10590000000000001
2694,0.13079
2695,0.11746
2696,0.09705
2697,0.08186
2698,0.08123999999999999
2699,0.07705
2700,0.07367
2701,0.07413
2702,0.07659
2703,0.08156999999999999
2704,0.09679000000000001
2705,0.1182
2706,0.16405
2707,0.17096
2708,0.13005000000000003
2709,0.10577
2710,0.09698999999999999
2711,0.08832
2712,0.08669
2713,0.08595
2714,0.08542000000000001
2715,0.08635
2716,0.09769
2717,0.12140000000000001
2718,0.18126
2719,0.13628
2720,0.09838
2721,0.08287000000000001
2722,0.07726000000000001
2723,0.07746
2724,0.07937999999999999
2725,0.07862000000000001
2726,0.08002
2727,0.08302
2728,0.08997
2729,0.1024
2730,0.12301000000000001
2731,0.12507
2732,0.1051
2733,0.09273
2734,0.08155
2735,0.07984000000000001
2736,0.0761
2737,0.07531
2738,0.07307
2739,0.07604000000000001
2740,0.08183
2741,0.10166
2742,0.13132
2743,0.12922999999999998
2744,0.09708
2745,0.09297
2746,0.09104000000000001
2747,0.08562
2748,0.08348000000000001
2749,0.08055
2750,0.08269
2751,0.08515
2752,0.09609000000000001
2753,0.10404000000000001
2754,0.1352
2755,0.14344
2756,0.12116
2757,0.10531
2758,0.09021
2759,0.0835
2760,0.08
2761,0.07737000000000001
2762,0.07604999999999999
2763,0.07524
2764,0.08402
2765,0.10244
2766,0.13097999999999999
2767,0.11436
2768,0.09256
2769,0.08017
2770,0.0782
2771,0.07392
2772,0.06902
2773,0.06681000000000001
2774,0.06938
2775,0.07281
2776,0.07987999999999999
2777,0.09517
2778,0.14109
2779,0.15229
2780,0.11370999999999999
2781,0.09135
2782,0.07973999999999999
2783,0.07987000000000001
2784,0.074
2785,0.07291
2786,0.07229000000000001
2787,0.0771
2788,0.08298000000000001
2789,0.0935
2790,0.10406
2791,0.09606
2792,0.08108
2793,0.07781
2794,0.07295
2795,0.07035
2796,0.06874
2797,0.06537000000000001
2798,0.06992000000000001
2799,0.0717
2800,0.08045999999999999
2801,0.09387999999999999
2802,0.12874000000000002
2803,0.13656000000000001
2804,0.10514
2805,0.08113
2806,0.07856
2807,0.07306
2808,0.06898
2809,0.06803000000000001
2810,0.06853000000000001
2811,0.06866
2812,0.08362
2813,0.08401
2814,0.07715000000000001
2815,0.0685
2816,0.059070000000000004
2817,0.03821
2818,0.026090000000000002
2819,0.039509999999999997
2820,0.041409999999999995
2821,0.0245
2822,0.010060000000000001
2823,0.02093
2824,0.06236
2825,0.08600000000000001
2826,0.1199
2827,0.11227
2828,0.085
2829,0.07590000000000001
2830,0.06523000000000001
2831,0.05639
2832,0.04614
2833,0.0396
2834,0.03232
2835,0.028489999999999998
2836,0.026690000000000002
2837,0.009949999999999999
2838,0.00025
2839,0.00026000000000000003
2840,0.00022
2841,0.0
2842,-0.00096
2843,-0.00111
2844,-0.0025
2845,-0.00252
2846,-0.0020299999999999997
2847,-0.00098
2848,0.0
2849,0.03544
2850,0.05931
2851,0.07559
2852,0.07667
2853,0.06276
2854,0.046700000000000005
2855,0.041100000000000005
2856,0.039439999999999996
2857,0.03804
2858,0.03744
2859,0.03805
2860,0.08213
2861,0.09271
2862,0.11244
2863,0.09695000000000001
2864,0.06501000000000001
2865,0.05187
2866,0.03432
2867,0.03139
2868,0.025320000000000002
2869,0.02517
2870,0.03265
2871,0.04768
2872,0.08574
2873,0.10473
2874,0.17944
2875,0.20457
2876,0.10855
2877,0.08729
2878,0.0792
2879,0.07199
2880,0.06517
2881,0.06872
2882,0.06365
2883,0.05276
2884,0.05505
2885,0.09267
2886,0.0995
2887,0.08445000000000001
2888,0.06922
2889,0.05254
2890,0.04391
2891,0.03125
2892,0.011300000000000001
2893,0.01
2894,0.01941
2895,0.04558
2896,0.05339
2897,0.06105
2898,0.06522
2899,0.06473000000000001
2900,0.06605
2901,0.054090000000000006
2902,0.05005
2903,0.038
2904,0.036610000000000004
2905,0.03582
2906,0.0351
2907,0.035590000000000004
2908,0.03555
2909,0.03829
2910,0.028079999999999997
2911,0.00868
2912,0.00001
2913,-0.0009699999999999999
2914,-0.00242
2915,-0.0024500000000000004
2916,-0.00209
2917,-0.00206
2918,-0.0024500000000000004
2919,-0.00098
2920,-0.0001
2921,0.02325
2922,0.04182
2923,0.048799999999999996
2924,0.03401
2925,0.029920000000000002
2926,0.022
2927,0.01456
2928,0.01094
2929,0.01
2930,0.0078
2931,0.01094
2932,0.030420000000000003
2933,0.03982
2934,0.05176
2935,0.05863
2936,0.03145
2937,0.00522
2938,-0.00008
2939,-0.0010400000000000001
2940,-0.0027
2941,-0.00005
2942,0.0
2943,0.00409
2944,0.03492
2945,0.03905
2946,0.041920000000000006
2947,0.04199
2948,0.041920000000000006
2949,0.03787
2950,0.03393
2951,0.02978
2952,0.02935
2953,0.02996
2954,0.030010000000000002
2955,0.030440000000000002
2956,0.03194
2957,0.03508
2958,0.042960000000000005
2959,0.04274
2960,0.038689999999999995
2961,0.038090000000000006
2962,0.03498
2963,0.03417
2964,0.03261
2965,0.03177
2966,0.032130000000000006
2967,0.03429
2968,0.04207
2969,0.08045000000000001
2970,0.097
2971,0.10763
2972,0.10527
2973,0.06005
2974,0.02574
2975,0.01957
2976,0.01715
2977,0.01618
2978,0.02607
2979,0.05998
2980,0.08002
2981,0.07001
2982,0.07002
2983,0.05992
2984,0.058070000000000004
2985,0.0365
2986,0.0302
2987,0.024329999999999997
2988,0.01453
2989,0.01334
2990,0.0254
2991,0.030010000000000002
2992,0.07746
2993,0.09565000000000001
2994,0.12192
2995,0.13215000000000002
2996,0.11083
2997,0.08809
2998,0.08159000000000001
2999,0.09058
3000,0.08481999999999999
3001,0.08352
3002,0.08048999999999999
3003,0.07474
3004,0.07113
3005,0.06175
3006,0.05174
3007,0.03718
3008,0.02563
3009,0.00933
3010,0.00359
3011,0.00318
3012,0.0019399999999999999
3013,0.0019
3014,0.0042699999999999995
3015,0.004900000000000001
3016,0.032
3017,0.08650000000000001
3018,0.09393000000000001
3019,0.10923000000000001
3020,0.10494
3021,0.040060000000000005
3022,0.02411
3023,0.026920000000000003
3024,0.02574
3025,0.025160000000000002
3026,0.02495
3027,0.02789
3028,0.07402
3029,0.10452
3030,0.13026
3031,0.10046
3032,0.08567000000000001
3033,0.07192
3034,0.06427
3035,0.06417
3036,0.06087
3037,0.05991
3038,0.06819
3039,0.07966
3040,0.09112
3041,0.0901
3042,0.12728
3043,0.13205
3044,0.10089000000000001
3045,0.04852000000000001
3046,0.03515
3047,0.03546
3048,0.03505
3049,0.03481
3050,0.03474
3051,0.03519
3052,0.05073
3053,0.09598999999999999
3054,0.11821
3055,0.11266
3056,0.09175
3057,0.08262000000000001
3058,0.06991
3059,0.055310000000000005
3060,0.047009999999999996
3061,0.040049999999999995
3062,0.03641
3063,0.05176
3064,0.05863
3065,0.10332
3066,0.13063999999999998
3067,0.14742
3068,0.11911000000000001
3069,0.07421
3070,0.05055
3071,0.05297
3072,0.05223
3073,0.05087
3074,0.04801
3075,0.05226
3076,0.05306
3077,0.10490000000000001
3078,0.11677
3079,0.10748
3080,0.09019
3081,0.08366
3082,0.07757
3083,0.07118000000000001
3084,0.06193
3085,0.062090000000000006
3086,0.05989
3087,0.06409999999999999
3088,0.08795
3089,0.10395
3090,0.12448000000000001
3091,0.13441999999999998
3092,0.11397
3093,0.09422
3094,0.08585
3095,0.05155
3096,0.05052
3097,0.029920000000000002
3098,0.0259
3099,0.02569
3100,0.02549
3101,0.038380000000000004
3102,0.05996
3103,0.0399
3104,0.02334
3105,0.004980000000000001
3106,0.00109
3107,-0.00016
3108,-0.00059
3109,-0.0007800000000000001
3110,-0.00017999999999999998
3111,0.0030800000000000003
3112,0.019989999999999997
3113,0.01995
3114,0.00942
3115,0.004690000000000001
3116,0.00263
3117,0.00087
3118,-0.00011
3119,0.00001
3120,0.00031
3121,-0.00006
3122,-0.00016
3123,-0.00059
3124,-0.00016
3125,0.07249
3126,0.10684
3127,0.09331
3128,0.06577
3129,0.02034
3130,0.00196
3131,0.00034
3132,0.00001
3133,0.00002
3134,0.01908
3135,0.06389
3136,0.08381999999999999
3137,0.10337
3138,0.13299000000000002
3139,0.16663
3140,0.13304
3141,0.0858
3142,0.06982
3143,0.08509
3144,0.08502
3145,0.08501
3146,0.07909999999999999
3147,0.07908
3148,0.08501
3149,0.08464
3150,0.07792
3151,0.055119999999999995
3152,0.00697
3153,0.00079
3154,0.0
3155,-0.00058
3156,-0.00088
3157,-0.00091
3158,-0.00007000000000000001
3159,0.00298
3160,0.030920000000000003
3161,0.07843000000000001
3162,0.09924
3163,0.11956
3164,0.101
3165,0.08419
3166,0.02521
3167,0.02436
3168,0.01925
3169,0.04345
3170,0.040229999999999995
3171,0.04522
3172,0.042460000000000005
3173,0.01719
3174,0.00467
3175,0.00148
3176,-0.00123
3177,-0.00257
3178,-0.004070000000000001
3179,-0.00509
3180,-0.00658
3181,-0.0051600000000000005
3182,-0.00209
3183,-0.00008999999999999999
3184,0.00259
3185,0.02472
3186,0.06362
3187,0.07392
3188,0.0554
3189,0.04353
3190,0.03475
3191,0.0262
3192,0.02525
3193,0.02501
3194,0.02411
3195,0.02636
3196,0.03665
3197,0.04884
3198,0.10095
3199,0.07659
3200,0.037590000000000005
3201,0.01819
3202,0.00704
3203,0.00159
3204,0.00101
3205,0.0003
3206,0.00151
3207,0.01719
